604	1.7474e-007
605	1.7474e-007
606	1.7717e-007
607	1.8008e-007
608	1.8412e-007
609	2.0937e-007
610	2.0553e-007
611	2.0282e-007
612	2.006e-007
613	2.006e-007
614	2.0282e-007
615	2.0553e-007
616	2.0937e-007
617	2.358e-007
618	2.3211e-007
619	2.296e-007
620	2.2758e-007
621	2.2758e-007
622	2.296e-007
623	2.3211e-007
624	2.358e-007
625	2.6338e-007
626	2.5984e-007
627	2.5752e-007
628	2.5571e-007
629	2.5571e-007
630	2.5752e-007
631	2.5984e-007
632	2.6338e-007
633	2.9215e-007
634	2.8874e-007
635	2.8661e-007
636	2.8504e-007
637	2.8504e-007
638	2.8661e-007
639	2.8874e-007
640	2.9215e-007
641	3.2212e-007
642	3.1884e-007
643	3.1694e-007
644	3.156e-007
645	3.156e-007
646	3.1694e-007
647	3.1884e-007
648	3.2212e-007
649	3.5334e-007
650	3.5019e-007
651	3.4852e-007
652	3.4746e-007
653	3.4746e-007
654	3.4852e-007
655	3.5019e-007
656	3.5334e-007
657	3.8585e-007
658	3.8286e-007
659	3.8144e-007
660	3.8066e-007
661	3.8066e-007
662	3.8144e-007
663	3.8286e-007
664	3.8585e-007
665	4.1969e-007
666	4.1688e-007
667	4.1575e-007
668	4.1529e-007
669	4.1529e-007
670	4.1575e-007
671	4.1688e-007
672	4.1969e-007
673	4.5489e-007
674	4.5229e-007
675	4.5149e-007
676	4.5141e-007
677	4.5141e-007
678	4.5149e-007
679	4.5229e-007
680	4.5489e-007
681	4.9154e-007
682	4.8918e-007
683	4.8911e-007
684	4.8937e-007
685	4.8937e-007
686	4.8911e-007
687	4.8918e-007
688	4.9154e-007
689	5.2965e-007
690	5.2863e-007
691	5.2928e-007
692	5.2913e-007
693	5.2913e-007
694	5.2928e-007
695	5.2863e-007
696	5.2965e-007
697	5.7062e-007
698	5.7097e-007
699	5.7126e-007
700	5.7066e-007
701	5.7066e-007
702	5.7126e-007
703	5.7097e-007
704	5.7062e-007
705	6.1513e-007
706	6.1527e-007
707	6.1512e-007
708	6.14e-007
709	6.14e-007
710	6.1512e-007
711	6.1527e-007
712	6.1513e-007
713	6.619e-007
714	6.6163e-007
715	6.6099e-007
716	6.5927e-007
717	6.5927e-007
718	6.6099e-007
719	6.6163e-007
720	6.619e-007
721	7.1087e-007
722	7.1012e-007
723	7.0893e-007
724	7.0654e-007
725	7.0654e-007
726	7.0893e-007
727	7.1012e-007
728	7.1087e-007
729	7.6215e-007
730	7.6084e-007
731	7.5902e-007
732	7.5585e-007
733	7.5585e-007
734	7.5902e-007
735	7.6084e-007
736	7.6215e-007
737	8.1583e-007
738	8.1391e-007
739	8.1136e-007
740	8.073e-007
741	8.073e-007
742	8.1136e-007
743	8.1391e-007
744	8.1583e-007
745	8.7202e-007
746	8.6941e-007
747	8.6603e-007
748	8.6095e-007
749	8.6095e-007
750	8.6603e-007
751	8.6941e-007
752	8.7202e-007
753	9.3082e-007
754	9.2744e-007
755	9.2312e-007
756	9.1686e-007
757	9.1686e-007
758	9.2312e-007
759	9.2744e-007
760	9.3082e-007
761	9.9233e-007
762	9.8809e-007
763	9.827e-007
764	9.7509e-007
765	9.7509e-007
766	9.827e-007
767	9.8809e-007
768	9.9233e-007
769	1.0567e-006
770	1.0515e-006
771	1.0449e-006
772	1.0357e-006
773	1.0357e-006
774	1.0449e-006
775	1.0515e-006
776	1.0567e-006
777	1.1239e-006
778	1.1178e-006
779	1.1098e-006
780	1.0988e-006
781	1.0988e-006
782	1.1098e-006
783	1.1178e-006
784	1.1239e-006
785	1.1941e-006
786	1.1871e-006
787	1.1777e-006
788	1.1644e-006
789	1.1644e-006
790	1.1777e-006
791	1.1871e-006
792	1.1941e-006
793	1.2675e-006
794	1.2596e-006
795	1.2485e-006
796	1.2325e-006
797	1.2325e-006
798	1.2485e-006
799	1.2596e-006
800	1.2675e-006
801	1.3443e-006
802	1.3355e-006
803	1.3225e-006
804	1.3032e-006
805	1.3032e-006
806	1.3225e-006
807	1.3355e-006
808	1.3443e-006
809	1.4387e-006
810	1.4202e-006
811	1.3997e-006
812	1.3763e-006
813	1.3763e-006
814	1.3997e-006
815	1.4202e-006
816	1.4387e-006
817	1.5873e-006
818	1.555e-006
819	1.5198e-006
820	1.4824e-006
821	1.4824e-006
822	1.5198e-006
823	1.555e-006
824	1.5873e-006
825	1.7582e-006
826	1.7186e-006
827	1.675e-006
828	1.629e-006
829	1.629e-006
830	1.675e-006
831	1.7186e-006
832	1.7582e-006
833	1.9514e-006
834	1.9015e-006
835	1.8473e-006
836	1.7913e-006
837	1.7913e-006
838	1.8473e-006
839	1.9015e-006
840	1.9514e-006
841	2.1701e-006
842	2.1054e-006
843	2.0383e-006
844	1.9718e-006
845	1.9718e-006
846	2.0383e-006
847	2.1054e-006
848	2.1701e-006
849	2.4167e-006
850	2.3305e-006
851	2.2488e-006
852	2.1736e-006
853	2.1736e-006
854	2.2488e-006
855	2.3305e-006
856	2.4167e-006
857	2.6906e-006
858	2.5732e-006
859	2.4771e-006
860	2.3996e-006
861	2.3996e-006
862	2.4771e-006
863	2.5732e-006
864	2.6906e-006
865	2.984e-006
866	2.823e-006
867	2.7173e-006
868	2.6523e-006
869	2.6523e-006
870	2.7173e-006
871	2.823e-006
872	2.984e-006
873	3.2767e-006
874	3.0579e-006
875	2.9561e-006
876	2.9321e-006
877	2.9321e-006
878	2.9561e-006
879	3.0579e-006
880	3.2767e-006
881	3.5259e-006
882	3.2367e-006
883	3.2131e-006
884	3.2898e-006
885	3.2898e-006
886	3.2131e-006
887	3.2367e-006
888	3.5259e-006
889	3.6543e-006
890	3.3752e-006
891	3.7386e-006
892	3.7473e-006
893	3.7473e-006
894	3.7386e-006
895	3.3752e-006
896	3.6543e-006
897	3.5357e-006
898	3.9667e-006
899	4.3853e-006
900	4.2345e-006
901	4.2345e-006
902	4.3853e-006
903	3.9667e-006
904	3.5357e-006
905	3.3451e-006
906	4.7867e-006
907	5.0923e-006
908	4.6877e-006
909	4.6877e-006
910	5.0923e-006
911	4.7867e-006
912	3.3451e-006
913	4.0639e-006
914	5.5724e-006
915	5.5713e-006
916	4.6026e-006
917	4.6026e-006
918	5.5713e-006
919	5.5724e-006
920	4.0639e-006
921	5.3553e-006
922	6.6819e-006
923	5.1536e-006
924	3.7722e-006
925	3.7722e-006
926	5.1536e-006
927	6.6819e-006
928	5.3553e-006
929	8.2353e-006
930	5.6242e-006
931	2.8149e-006
932	1.9183e-006
933	1.9183e-006
934	2.8149e-006
935	5.6242e-006
936	8.2353e-006
937	1.8119e-005
938	1.2512e-005
939	9.5551e-006
940	8.3237e-006
941	8.3237e-006
942	9.5551e-006
943	1.2512e-005
944	1.8119e-005
945	3.7285e-005
946	5.4757e-005
947	4.6365e-005
948	4.6575e-005
949	4.6575e-005
950	4.6365e-005
951	5.4757e-005
952	3.7285e-005
953	8.1021e-005
954	3.7518e-005
955	3.4313e-005
956	3.2335e-005
957	3.2335e-005
958	3.4313e-005
959	3.7518e-005
960	8.1021e-005
961	2.3377e-008
962	2.4311e-008
963	2.575e-008
964	2.6279e-008
965	2.6279e-008
966	2.575e-008
967	2.4311e-008
968	2.3377e-008
969	4.1406e-009
970	2.6847e-009
971	3.9438e-009
972	4.5258e-009
973	4.5258e-009
974	3.9438e-009
975	2.6847e-009
976	4.1406e-009
977	1.6342e-008
978	1.6522e-008
979	1.6152e-008
980	1.5578e-008
981	1.5578e-008
982	1.6152e-008
983	1.6522e-008
984	1.6342e-008
985	3.3212e-008
986	3.1859e-008
987	3.0499e-008
988	2.9288e-008
989	2.9288e-008
990	3.0499e-008
991	3.1859e-008
992	3.3212e-008
993	4.6904e-008
994	4.4625e-008
995	4.2458e-008
996	4.0639e-008
997	4.0639e-008
998	4.2458e-008
999	4.4625e-008
1000	4.6904e-008
1001	5.7095e-008
1002	5.4362e-008
1003	5.1666e-008
1004	4.9374e-008
1005	4.9374e-008
1006	5.1666e-008
1007	5.4362e-008
1008	5.7095e-008
1009	6.3621e-008
1010	6.0753e-008
1011	5.7812e-008
1012	5.5175e-008
1013	5.5175e-008
1014	5.7812e-008
1015	6.0753e-008
1016	6.3621e-008
1017	6.6628e-008
1018	6.381e-008
1019	6.0785e-008
1020	5.7963e-008
1021	5.7963e-008
1022	6.0785e-008
1023	6.381e-008
1024	6.6628e-008
1025	6.7339e-008
1026	6.3711e-008
1027	6.0732e-008
1028	5.7824e-008
1029	5.7824e-008
1030	6.0732e-008
1031	6.3711e-008
1032	6.7339e-008
1033	7.8265e-008
1034	7.2227e-008
1035	6.7731e-008
1036	6.4266e-008
1037	6.4266e-008
1038	6.7731e-008
1039	7.2227e-008
1040	7.8265e-008
1041	9.318e-008
1042	8.767e-008
1043	8.3445e-008
1044	8.0073e-008
1045	8.0073e-008
1046	8.3445e-008
1047	8.767e-008
1048	9.318e-008
1049	1.0975e-007
1050	1.0471e-007
1051	1.0076e-007
1052	9.7532e-008
1053	9.7532e-008
1054	1.0076e-007
1055	1.0471e-007
1056	1.0975e-007
1057	1.2786e-007
1058	1.2323e-007
1059	1.1955e-007
1060	1.1649e-007
1061	1.1649e-007
1062	1.1955e-007
1063	1.2323e-007
1064	1.2786e-007
1065	1.474e-007
1066	1.4312e-007
1067	1.397e-007
1068	1.3682e-007
1069	1.3682e-007
1070	1.397e-007
1071	1.4312e-007
1072	1.474e-007
1073	1.6828e-007
1074	1.643e-007
1075	1.6111e-007
1076	1.5844e-007
1077	1.5844e-007
1078	1.6111e-007
1079	1.643e-007
1080	1.6828e-007
1081	1.9044e-007
1082	1.8669e-007
1083	1.8374e-007
1084	1.8127e-007
1085	1.8127e-007
1086	1.8374e-007
1087	1.8669e-007
1088	1.9044e-007
1089	2.1379e-007
1090	2.1027e-007
1091	2.0754e-007
1092	2.0527e-007
1093	2.0527e-007
1094	2.0754e-007
1095	2.1027e-007
1096	2.1379e-007
1097	2.3831e-007
1098	2.3499e-007
1099	2.3246e-007
1100	2.3042e-007
1101	2.3042e-007
1102	2.3246e-007
1103	2.3499e-007
1104	2.3831e-007
1105	2.6395e-007
1106	2.6084e-007
1107	2.5852e-007
1108	2.567e-007
1109	2.567e-007
1110	2.5852e-007
1111	2.6084e-007
1112	2.6395e-007
1113	2.9073e-007
1114	2.878e-007
1115	2.8572e-007
1116	2.8413e-007
1117	2.8413e-007
1118	2.8572e-007
1119	2.878e-007
1120	2.9073e-007
1121	3.1862e-007
1122	3.1589e-007
1123	3.1404e-007
1124	3.1271e-007
1125	3.1271e-007
1126	3.1404e-007
1127	3.1589e-007
1128	3.1862e-007
1129	3.4762e-007
1130	3.4511e-007
1131	3.4352e-007
1132	3.4247e-007
1133	3.4247e-007
1134	3.4352e-007
1135	3.4511e-007
1136	3.4762e-007
1137	3.7774e-007
1138	3.7547e-007
1139	3.7415e-007
1140	3.7342e-007
1141	3.7342e-007
1142	3.7415e-007
1143	3.7547e-007
1144	3.7774e-007
1145	4.0898e-007
1146	4.0699e-007
1147	4.0599e-007
1148	4.0558e-007
1149	4.0558e-007
1150	4.0599e-007
1151	4.0699e-007
1152	4.0898e-007
1153	4.4134e-007
1154	4.3978e-007
1155	4.3927e-007
1156	4.3916e-007
1157	4.3916e-007
1158	4.3927e-007
1159	4.3978e-007
1160	4.4134e-007
1161	4.7593e-007
1162	4.7511e-007
1163	4.7474e-007
1164	4.7428e-007
1165	4.7428e-007
1166	4.7474e-007
1167	4.7511e-007
1168	4.7593e-007
1169	5.134e-007
1170	5.1243e-007
1171	5.1165e-007
1172	5.1073e-007
1173	5.1073e-007
1174	5.1165e-007
1175	5.1243e-007
1176	5.134e-007
1177	5.5268e-007
1178	5.5123e-007
1179	5.4999e-007
1180	5.4857e-007
1181	5.4857e-007
1182	5.4999e-007
1183	5.5123e-007
1184	5.5268e-007
1185	5.9352e-007
1186	5.9156e-007
1187	5.8978e-007
1188	5.878e-007
1189	5.878e-007
1190	5.8978e-007
1191	5.9156e-007
1192	5.9352e-007
1193	6.3597e-007
1194	6.3342e-007
1195	6.3106e-007
1196	6.2843e-007
1197	6.2843e-007
1198	6.3106e-007
1199	6.3342e-007
1200	6.3597e-007
1201	6.8006e-007
1202	6.7686e-007
1203	6.7383e-007
1204	6.7047e-007
1205	6.7047e-007
1206	6.7383e-007
1207	6.7686e-007
1208	6.8006e-007
1209	7.2581e-007
1210	7.2188e-007
1211	7.1809e-007
1212	7.1391e-007
1213	7.1391e-007
1214	7.1809e-007
1215	7.2188e-007
1216	7.2581e-007
1217	7.7323e-007
1218	7.6848e-007
1219	7.6385e-007
1220	7.5871e-007
1221	7.5871e-007
1222	7.6385e-007
1223	7.6848e-007
1224	7.7323e-007
1225	8.2232e-007
1226	8.1663e-007
1227	8.1104e-007
1228	8.0483e-007
1229	8.0483e-007
1230	8.1104e-007
1231	8.1663e-007
1232	8.2232e-007
1233	8.7302e-007
1234	8.6632e-007
1235	8.5964e-007
1236	8.522e-007
1237	8.522e-007
1238	8.5964e-007
1239	8.6632e-007
1240	8.7302e-007
1241	9.2529e-007
1242	9.1746e-007
1243	9.0957e-007
1244	9.0073e-007
1245	9.0073e-007
1246	9.0957e-007
1247	9.1746e-007
1248	9.2529e-007
1249	9.7903e-007
1250	9.6999e-007
1251	9.6073e-007
1252	9.5027e-007
1253	9.5027e-007
1254	9.6073e-007
1255	9.6999e-007
1256	9.7903e-007
1257	1.0341e-006
1258	1.0238e-006
1259	1.013e-006
1260	1.0007e-006
1261	1.0007e-006
1262	1.013e-006
1263	1.0238e-006
1264	1.0341e-006
1265	1.0904e-006
1266	1.0787e-006
1267	1.0663e-006
1268	1.0517e-006
1269	1.0517e-006
1270	1.0663e-006
1271	1.0787e-006
1272	1.0904e-006
1273	1.1475e-006
1274	1.1345e-006
1275	1.1202e-006
1276	1.1029e-006
1277	1.1029e-006
1278	1.1202e-006
1279	1.1345e-006
1280	1.1475e-006
1281	1.2379e-006
1282	1.208e-006
1283	1.1844e-006
1284	1.1605e-006
1285	1.1605e-006
1286	1.1844e-006
1287	1.208e-006
1288	1.2379e-006
1289	1.354e-006
1290	1.3192e-006
1291	1.286e-006
1292	1.2541e-006
1293	1.2541e-006
1294	1.286e-006
1295	1.3192e-006
1296	1.354e-006
1297	1.4809e-006
1298	1.4399e-006
1299	1.4002e-006
1300	1.3614e-006
1301	1.3614e-006
1302	1.4002e-006
1303	1.4399e-006
1304	1.4809e-006
1305	1.6198e-006
1306	1.5712e-006
1307	1.5232e-006
1308	1.4762e-006
1309	1.4762e-006
1310	1.5232e-006
1311	1.5712e-006
1312	1.6198e-006
1313	1.7718e-006
1314	1.7131e-006
1315	1.6552e-006
1316	1.599e-006
1317	1.599e-006
1318	1.6552e-006
1319	1.7131e-006
1320	1.7718e-006
1321	1.937e-006
1322	1.8646e-006
1323	1.7955e-006
1324	1.7299e-006
1325	1.7299e-006
1326	1.7955e-006
1327	1.8646e-006
1328	1.937e-006
1329	2.1134e-006
1330	2.0222e-006
1331	1.9415e-006
1332	1.8692e-006
1333	1.8692e-006
1334	1.9415e-006
1335	2.0222e-006
1336	2.1134e-006
1337	2.2944e-006
1338	2.1772e-006
1339	2.0876e-006
1340	2.0161e-006
1341	2.0161e-006
1342	2.0876e-006
1343	2.1772e-006
1344	2.2944e-006
1345	2.4651e-006
1346	2.3127e-006
1347	2.2222e-006
1348	2.1681e-006
1349	2.1681e-006
1350	2.2222e-006
1351	2.3127e-006
1352	2.4651e-006
1353	2.5945e-006
1354	2.3975e-006
1355	2.3242e-006
1356	2.3175e-006
1357	2.3175e-006
1358	2.3242e-006
1359	2.3975e-006
1360	2.5945e-006
1361	2.6294e-006
1362	2.3799e-006
1363	2.423e-006
1364	2.5105e-006
1365	2.5105e-006
1366	2.423e-006
1367	2.3799e-006
1368	2.6294e-006
1369	2.4681e-006
1370	2.3255e-006
1371	2.7072e-006
1372	2.7322e-006
1373	2.7322e-006
1374	2.7072e-006
